angle,speed_l,speed_r,v_pwm,w_pwm
0.000000,58.563671,388846.000000,0.005041,-0.051626
0.000000,58.563911,388847.000000,0.005010,0.047556
0.000000,58.564190,388848.000000,0.005027,0.055185
0.000000,58.563370,388849.000000,0.005125,-0.158438
0.000000,58.563900,388850.000000,0.004842,0.108591
0.000000,58.564388,388851.000000,0.004841,0.100961
0.000000,58.564732,388852.000000,0.004861,0.070444
0.000000,58.564369,388853.000000,0.004937,-0.074515
0.000000,58.564560,388854.000000,0.004935,0.039926
0.000000,58.565071,388855.000000,0.005037,0.100961
0.000000,58.565701,388856.000000,0.004749,0.131479
0.000000,58.566139,388857.000000,0.004793,0.093332
0.000000,58.566792,388858.000000,0.005243,0.123850
0.000000,58.567619,388859.000000,0.004898,0.169626
0.000000,58.567390,388860.000000,0.005214,-0.043997
0.000000,58.568008,388861.000000,0.004985,0.123850
0.000000,58.568279,388862.000000,0.004829,0.055185
0.000000,58.568138,388863.000000,0.004966,-0.028738
0.000000,58.568562,388864.000000,0.004950,0.085703
0.000000,58.568951,388865.000000,0.005045,0.078073
0.000000,58.568920,388866.000000,0.004919,-0.005850
0.000000,58.568779,388867.000000,0.005100,-0.028738
0.000000,58.568180,388868.000000,0.004968,-0.120291
0.000000,58.568569,388869.000000,0.005028,0.078073
0.000000,58.569191,388870.000000,0.005018,0.123850
0.000000,58.569462,388871.000000,0.004808,0.055185
0.000000,58.569092,388872.000000,0.004990,-0.074515
0.000000,58.569679,388873.000000,0.005019,0.116220
0.000000,58.569530,388874.000000,0.004851,-0.028738
0.000000,58.569160,388875.000000,0.005023,-0.074515
0.000000,58.568859,388876.000000,0.005005,-0.059256
0.000000,58.568489,388877.000000,0.004959,-0.074515
0.000000,58.568459,388878.000000,0.005050,-0.005850
0.000000,58.567970,388879.000000,0.005483,-0.089773
0.000000,58.567581,388880.000000,0.006641,-0.059256
0.000000,58.567669,388881.000000,0.005087,0.017038
0.000000,58.567329,388882.000000,0.005061,-0.066885
0.000000,58.567871,388883.000000,0.005054,0.108591
0.000000,58.568291,388884.000000,0.004918,0.085703
0.000000,58.568230,388885.000000,0.004987,-0.013479
0.000000,58.568039,388886.000000,0.005036,-0.036368
0.000000,58.567940,388887.000000,0.004985,-0.021109
0.000000,58.568291,388888.000000,0.004992,0.070444
0.000000,58.567982,388889.000000,0.005139,-0.059256
0.000000,58.567139,388890.000000,0.005063,-0.166067
0.000000,58.567150,388891.000000,0.004812,0.001779
0.000000,58.567081,388892.000000,0.005023,-0.013479
0.000000,58.566212,388893.000000,0.005004,-0.173697
0.000000,58.564709,388894.000000,0.004826,-0.311026
0.000000,58.564388,388895.000000,0.004824,-0.066885
0.000000,58.564320,388896.000000,0.005067,-0.013479
0.000000,58.564030,388897.000000,0.004979,-0.059256
0.000000,58.564419,388898.000000,0.005066,0.078073
0.000000,58.564098,388899.000000,0.005415,-0.059256
0.000000,58.563992,388900.000000,0.005326,-0.021109
0.000000,58.564770,388901.000000,0.005044,0.154367
0.000000,58.564449,388902.000000,0.004846,-0.066885
0.000000,58.564232,388903.000000,0.004969,-0.043997
0.000000,58.563782,388904.000000,0.004997,-0.089773
0.000000,58.563709,388905.000000,0.004997,-0.013479
0.000000,58.564018,388906.000000,0.004972,0.062815
0.000000,58.563881,388907.000000,0.004944,-0.028738
0.000000,58.564659,388908.000000,0.005026,0.154367
0.000000,58.564892,388909.000000,0.004896,0.047556
0.000000,58.565399,388910.000000,0.005060,0.100961
0.000000,58.565479,388911.000000,0.004846,0.017038
0.000000,58.565189,388912.000000,0.004932,-0.059256
0.000000,58.565201,388913.000000,0.005009,0.001779
0.000000,58.565201,388914.000000,0.004962,0.001779
0.000000,58.564739,388915.000000,0.006261,-0.074515
0.000000,58.563641,388916.000000,0.004993,-0.219473
0.000000,58.564098,388917.000000,0.004874,0.093332
0.000000,58.563759,388918.000000,0.004998,-0.066885
0.000000,58.563202,388919.000000,0.005369,-0.105032
0.000000,58.563210,388920.000000,0.005194,0.001779
0.000000,58.562950,388921.000000,0.004955,-0.051626
0.000000,58.562691,388922.000000,0.005009,-0.051626
0.000000,58.562889,388923.000000,0.004944,0.039926
0.000000,58.562981,388924.000000,0.005051,0.017038
0.000000,58.562130,388925.000000,0.004905,-0.173697
0.000000,58.562721,388926.000000,0.004797,0.123850
0.000000,58.562881,388927.000000,0.004891,0.032297
0.000000,58.563351,388928.000000,0.005121,0.093332
0.000000,58.563591,388929.000000,0.004968,0.047556
0.000000,58.563599,388930.000000,0.005038,0.001779
0.000000,58.563568,388931.000000,0.004922,-0.005850
0.000000,58.564129,388932.000000,0.005173,0.108591
0.000000,58.564579,388933.000000,0.004792,0.093332
0.000000,58.564468,388934.000000,0.004937,-0.021109
0.000000,58.564751,388935.000000,0.004943,0.055185
0.000000,58.565559,388936.000000,0.005011,0.161997
0.000000,58.565060,388937.000000,0.004792,-0.105032
0.000000,58.565250,388938.000000,0.004780,0.039926
0.000000,58.565498,388939.000000,0.005257,0.047556
0.000000,58.566811,388940.000000,0.005161,0.253549
0.000000,58.565941,388941.000000,0.005233,-0.166067
0.000000,58.565800,388942.000000,0.004831,-0.028738
0.000000,58.565880,388943.000000,0.005016,0.017038
0.000000,58.565090,388944.000000,0.004990,-0.158438
0.000000,58.564732,388945.000000,0.004891,-0.074515
0.000000,58.564850,388946.000000,0.004943,0.024668
0.000000,58.564701,388947.000000,0.005018,-0.028738
0.000000,58.564671,388948.000000,0.005065,-0.005850
0.000000,58.564491,388949.000000,0.005104,-0.036368
0.000000,58.564690,388950.000000,0.004936,0.039926
0.000000,58.564548,388951.000000,0.006354,-0.021109
0.000000,58.564720,388952.000000,0.005029,0.032297
0.000000,58.564720,388953.000000,0.004984,0.001779
0.000000,58.564999,388954.000000,0.004996,0.055185
0.000000,58.565041,388955.000000,0.005051,0.009409
0.000000,58.564629,388956.000000,0.005047,-0.082144
0.000000,58.564251,388957.000000,0.005016,-0.074515
0.000000,58.564411,388958.000000,0.005002,0.032297
0.000000,58.564621,388959.000000,0.005283,0.039926
0.000000,58.564320,388960.000000,0.005107,-0.059256
0.000000,58.564621,388961.000000,0.005400,0.055185
0.000000,58.564522,388962.000000,0.004954,-0.021109
0.000000,58.565102,388963.000000,0.005035,0.116220
0.000000,58.565369,388964.000000,0.004821,0.055185
0.000000,58.565639,388965.000000,0.004961,0.055185
0.000000,58.565460,388966.000000,0.005002,-0.036368
0.000000,58.566040,388967.000000,0.005011,0.116220
0.000000,58.566269,388968.000000,0.004841,0.047556
0.000000,58.566551,388969.000000,0.005037,0.055185
0.000000,58.567200,388970.000000,0.004931,0.131479
0.000000,58.566681,388971.000000,0.004887,-0.105032
0.000000,58.567059,388972.000000,0.004793,0.078073
0.000000,58.567532,388973.000000,0.005051,0.093332
0.000000,58.568249,388974.000000,0.004884,0.146738
0.000000,58.568260,388975.000000,0.004815,0.001779
0.000000,58.568790,388976.000000,0.004940,0.108591
0.000000,58.568550,388977.000000,0.004778,-0.051626
0.000000,58.568901,388978.000000,0.005021,0.070444
0.000000,58.568298,388979.000000,0.005009,-0.120291
0.000000,58.567989,388980.000000,0.005201,-0.059256
0.000000,58.568050,388981.000000,0.006307,0.009409
0.000000,58.568291,388982.000000,0.005064,0.047556
0.000000,58.568298,388983.000000,0.005275,0.001779
0.000000,58.568459,388984.000000,0.005061,0.032297
0.000000,58.568851,388985.000000,0.005002,0.078073
0.000000,58.569130,388986.000000,0.004981,0.055185
0.000000,58.568600,388987.000000,0.006464,-0.082144
0.000000,58.568180,388988.000000,0.005030,-0.082144
0.000000,58.568569,388989.000000,0.004991,0.078073
0.000000,58.568470,388990.000000,0.004977,-0.021109
0.000000,58.569019,388991.000000,0.005047,0.108591
0.000000,58.568802,388992.000000,0.004889,-0.043997
0.000000,58.568970,388993.000000,0.005079,0.032297
0.000000,58.568821,388994.000000,0.005056,-0.028738
0.000000,58.568439,388995.000000,0.005051,-0.074515
0.000000,58.568039,388996.000000,0.004936,-0.082144
0.000000,58.568321,388997.000000,0.005060,0.055185
0.000000,58.567600,388998.000000,0.005040,-0.143179
0.000000,58.567310,388999.000000,0.004830,-0.059256
0.000000,58.567280,389000.000000,0.005408,-0.005850
0.000000,58.566669,389001.000000,0.005454,-0.112662
0.000000,58.566971,389002.000000,0.004838,0.062815
0.000000,58.567741,389003.000000,0.004994,0.154367
0.000000,58.568050,389004.000000,0.004859,0.062815
0.000000,58.567410,389005.000000,0.004951,-0.127920
0.000000,58.567310,389006.000000,0.004787,-0.021109
0.000000,58.567360,389007.000000,0.005114,0.009409
0.000000,58.567692,389008.000000,0.005133,0.062815
0.000000,58.567471,389009.000000,0.004989,-0.043997
0.000000,58.568050,389010.000000,0.005047,0.116220
0.000000,58.568581,389011.000000,0.004832,0.108591
0.000000,58.569069,389012.000000,0.004868,0.100961
0.000000,58.569229,389013.000000,0.004785,0.032297
0.000000,58.569431,389014.000000,0.005000,0.039926
0.000000,58.568748,389015.000000,0.005006,-0.135550
0.000000,58.568501,389016.000000,0.004850,-0.051626
0.000000,58.568432,389017.000000,0.004972,-0.013479
0.000000,58.569038,389018.000000,0.004973,0.123850
0.000000,58.568901,389019.000000,0.004831,-0.028738
0.000000,58.569569,389020.000000,0.005369,0.123850
0.000000,58.569679,389021.000000,0.006588,0.017038
0.000000,58.570202,389022.000000,0.006695,0.078073
0.000000,58.570019,389023.000000,0.005038,-0.036368
0.000000,58.569729,389024.000000,0.004955,-0.059256
0.000000,58.569969,389025.000000,0.005077,0.047556
0.000000,58.569180,389026.000000,0.005186,-0.150808
0.000000,58.569309,389027.000000,0.004875,0.024668
0.000000,58.568710,389028.000000,0.004994,-0.120291
0.000000,58.569019,389029.000000,0.004909,0.062815
0.000000,58.569260,389030.000000,0.005027,0.047556
0.000000,58.569462,389031.000000,0.005037,0.039926
0.000000,58.569809,389032.000000,0.004969,0.070444
0.000000,58.569778,389033.000000,0.004979,-0.005850
0.000000,58.569790,389034.000000,0.005213,0.001779
0.000000,58.569759,389035.000000,0.005027,-0.005850
0.000000,58.570122,389036.000000,0.005157,0.070444
0.000000,58.569790,389037.000000,0.004981,-0.066885
0.000000,58.570141,389038.000000,0.005051,0.070444
0.000000,58.570110,389039.000000,0.004905,-0.005850
0.000000,58.569950,389040.000000,0.005476,-0.028738
0.000000,58.569511,389041.000000,0.005407,-0.082144
0.000000,58.569599,389042.000000,0.004994,0.017038
0.000000,58.569759,389043.000000,0.005023,0.032297
0.000000,58.569881,389044.000000,0.005014,0.024668
0.000000,58.569550,389045.000000,0.005011,-0.066885
0.000000,58.569172,389046.000000,0.005022,-0.074515
0.000000,58.569328,389047.000000,0.004944,0.032297
0.000000,58.569801,389048.000000,0.005020,0.093332
0.000000,58.569580,389049.000000,0.004960,-0.043997
0.000000,58.569370,389050.000000,0.004976,-0.043997
0.000000,58.568802,389051.000000,0.005018,-0.112662
0.000000,58.568878,389052.000000,0.004768,0.017038
0.000000,58.567928,389053.000000,0.005019,-0.188956
0.000000,58.567459,389054.000000,0.004890,-0.097403
0.000000,58.567120,389055.000000,0.004959,-0.066885
0.000000,58.566479,389056.000000,0.005034,-0.127920
0.000000,58.566380,389057.000000,0.004793,-0.021109
0.000000,58.566872,389058.000000,0.006373,0.078073
0.000000,58.567299,389059.000000,0.004988,0.085703
0.000000,58.567600,389060.000000,0.005456,0.055185
0.000000,58.567982,389061.000000,0.005357,0.070444
0.000000,58.567719,389062.000000,0.004993,-0.051626
0.000000,58.567501,389063.000000,0.004955,-0.043997
0.000000,58.567280,389064.000000,0.005038,-0.043997
0.000000,58.567520,389065.000000,0.004983,0.047556
0.000000,58.568069,389066.000000,0.005067,0.108591
0.000000,58.568619,389067.000000,0.004807,0.116220
0.000000,58.568958,389068.000000,0.004801,0.070444
0.000000,58.569580,389069.000000,0.004999,0.123850
0.000000,58.569988,389070.000000,0.004801,0.085703
0.000000,58.570572,389071.000000,0.005005,0.116220
0.000000,58.570938,389072.000000,0.004726,0.078073
0.000000,58.571251,389073.000000,0.004935,0.062815
0.000000,58.571369,389074.000000,0.005003,0.024668
0.000000,58.571960,389075.000000,0.005007,0.116220
0.000000,58.572330,389076.000000,0.004837,0.078073
0.000000,58.572571,389077.000000,0.005023,0.047556
0.000000,58.572811,389078.000000,0.005001,0.047556
0.000000,58.572559,389079.000000,0.004930,-0.051626
0.000000,58.572861,389080.000000,0.005454,0.055185
0.000000,58.573299,389081.000000,0.005225,0.085703
0.000000,58.573120,389082.000000,0.005050,-0.036368
0.000000,58.573238,389083.000000,0.004954,0.024668
0.000000,58.573410,389084.000000,0.005020,0.032297
0.000000,58.573528,389085.000000,0.005003,0.024668
0.000000,58.574039,389086.000000,0.005065,0.100961
0.000000,58.574669,389087.000000,0.004758,0.131479
0.000000,58.574341,389088.000000,0.004846,-0.066885
0.000000,58.574581,389089.000000,0.004934,0.047556
0.000000,58.575150,389090.000000,0.004966,0.116220
0.000000,58.575562,389091.000000,0.004753,0.085703
0.000000,58.575199,389092.000000,0.004926,-0.074515
0.000000,58.574909,389093.000000,0.006424,-0.043997
0.000000,58.575191,389094.000000,0.005017,0.055185
0.000000,58.574970,389095.000000,0.005003,-0.043997
0.000000,58.574749,389096.000000,0.005044,-0.043997
0.000000,58.574951,389097.000000,0.004982,0.039926
0.000000,58.575260,389098.000000,0.004994,0.062815
0.000000,58.575420,389099.000000,0.004994,0.032297
0.000000,58.574638,389100.000000,0.005426,-0.143179
0.000000,58.575760,389101.000000,0.004858,0.230661
0.000000,58.575729,389102.000000,0.005147,-0.005850
0.000000,58.575500,389103.000000,0.005228,-0.043997
0.000000,58.575329,389104.000000,0.004968,-0.036368
0.000000,58.575771,389105.000000,0.005153,0.085703
0.000000,58.575619,389106.000000,0.005032,-0.028738
0.000000,58.576241,389107.000000,0.004944,0.123850
0.000000,58.576580,389108.000000,0.004879,0.070444
0.000000,58.576698,389109.000000,0.004972,0.024668
0.000000,58.577160,389110.000000,0.004932,0.093332
0.000000,58.578011,389111.000000,0.004983,0.169626
0.000000,58.578560,389112.000000,0.004774,0.116220
0.000000,58.579041,389113.000000,0.004771,0.100961
0.000000,58.579681,389114.000000,0.004855,0.131479
0.000000,58.580139,389115.000000,0.004871,0.093332
0.000000,58.580410,389116.000000,0.004937,0.055185
0.000000,58.580719,389117.000000,0.004919,0.062815
0.000000,58.580429,389118.000000,0.004924,-0.059256
0.000000,58.581161,389119.000000,0.005010,0.146738
0.000000,58.581730,389120.000000,0.004863,0.116220
0.000000,58.581810,389121.000000,0.005225,0.017038
0.000000,58.581989,389122.000000,0.005297,0.032297
0.000000,58.581570,389123.000000,0.005114,-0.082144
0.000000,58.581921,389124.000000,0.005001,0.070444
0.000000,58.582699,389125.000000,0.005070,0.154367
0.000000,58.582920,389126.000000,0.004764,0.047556
0.000000,58.583431,389127.000000,0.005041,0.100961
0.000000,58.583221,389128.000000,0.004801,-0.043997
0.000000,58.583382,389129.000000,0.006314,0.024668
0.000000,58.583271,389130.000000,0.004987,-0.021109
0.000000,58.583820,389131.000000,0.005023,0.108591
0.000000,58.583858,389132.000000,0.004873,0.009409
0.000000,58.583912,389133.000000,0.005065,0.009409
0.000000,58.584000,389134.000000,0.005060,0.017038
0.000000,58.583809,389135.000000,0.005014,-0.036368
0.000000,58.583290,389136.000000,0.004976,-0.105032
0.000000,58.584171,389137.000000,0.004767,0.184885
0.000000,58.583920,389138.000000,0.004810,-0.051626
0.000000,58.583321,389139.000000,0.004999,-0.120291
0.000000,58.583401,389140.000000,0.004808,0.017038
0.000000,58.582840,389141.000000,0.005374,-0.105032
0.000000,58.581829,389142.000000,0.006389,-0.158438
0.000000,58.581459,389143.000000,0.005408,-0.066885
0.000000,58.581200,389144.000000,0.005062,-0.051626
0.000000,58.581749,389145.000000,0.005059,0.108591
0.000000,58.581871,389146.000000,0.004827,0.024668
0.000000,58.581421,389147.000000,0.004946,-0.089773
0.000000,58.582039,389148.000000,0.004958,0.123850
0.000000,58.581860,389149.000000,0.004822,-0.036368
0.000000,58.582180,389150.000000,0.004988,0.062815
0.000000,58.582840,389151.000000,0.005061,0.131479
0.000000,58.583031,389152.000000,0.004851,0.039926
0.000000,58.584148,389153.000000,0.004990,0.223032
0.000000,58.584641,389154.000000,0.004882,0.100961
0.000000,58.585018,389155.000000,0.004856,0.078073
0.000000,58.585449,389156.000000,0.005030,0.085703
0.000000,58.586208,389157.000000,0.004930,0.154367
0.000000,58.586441,389158.000000,0.004867,0.047556
0.000000,58.587059,389159.000000,0.004957,0.123850
0.000000,58.587399,389160.000000,0.004862,0.070444
0.000000,58.587818,389161.000000,0.005422,0.078073
0.000000,58.587749,389162.000000,0.005405,-0.013479
0.000000,58.587841,389163.000000,0.005110,0.017038
0.000000,58.587650,389164.000000,0.005027,-0.036368
0.000000,58.588501,389165.000000,0.006425,0.131479
0.000000,58.589069,389166.000000,0.004960,0.116220
0.000000,58.589630,389167.000000,0.004801,0.116220
0.000000,58.589642,389168.000000,0.004846,0.001779
0.000000,58.589802,389169.000000,0.004965,0.032297
0.000000,58.589809,389170.000000,0.005053,0.001779
0.000000,58.589020,389171.000000,0.004936,-0.158438
0.000000,58.589218,389172.000000,0.004898,0.039926
0.000000,58.588810,389173.000000,0.004997,-0.082144
0.000000,58.588970,389174.000000,0.004976,0.032297
0.000000,58.588520,389175.000000,0.004971,-0.089773
0.000000,58.587959,389176.000000,0.005018,-0.112662
0.000000,58.587669,389177.000000,0.004779,-0.059256
0.000000,58.587601,389178.000000,0.005054,-0.013479
0.000000,58.587349,389179.000000,0.004998,-0.051626
0.000000,58.587429,389180.000000,0.005221,0.017038
0.000000,58.587151,389181.000000,0.005482,-0.051626
0.000000,58.587849,389182.000000,0.005341,0.131479
0.000000,58.587601,389183.000000,0.004849,-0.051626
0.000000,58.588039,389184.000000,0.005146,0.085703
0.000000,58.588619,389185.000000,0.004936,0.116220
0.000000,58.588661,389186.000000,0.004850,0.009409
0.000000,58.589451,389187.000000,0.005095,0.154367
0.000000,58.589569,389188.000000,0.004855,0.024668
0.000000,58.589840,389189.000000,0.005027,0.055185
0.000000,58.589699,389190.000000,0.004981,-0.028738
0.000000,58.589939,389191.000000,0.005051,0.047556
0.000000,58.590290,389192.000000,0.004970,0.070444
